"","Ranking","Player","Rating","Year","Month"
"12654",33,"Nikolic, Predrag",2671,2004,7
"12655",34,"Smirin, Ilia",2671,2004,7
"12656",35,"Khalifman, Alexander",2669,2004,7
"12657",36,"Gurevich, Mikhail",2667,2004,7
"12658",37,"Lautier, Joel",2666,2004,7
"12659",38,"Aleksandrov, Aleksej",2666,2004,7
"12660",39,"Sasikiran, Krishnan",2666,2004,7
"12661",40,"Sakaev, Konstantin",2664,2004,7
"12662",41,"Radjabov, Teimour",2664,2004,7
"12663",42,"Bologan, Viktor",2663,2004,7
"12664",43,"Mamedyarov, Shakhriyar",2662,2004,7
"12665",44,"Graf, Alexander",2661,2004,7
"12666",45,"Motylev, Alexander",2658,2004,7
"12667",46,"Onischuk, Alexander",2655,2004,7
"12668",47,"Nielsen, Peter Heine",2652,2004,7
"12669",48,"Zvjaginsev, Vadim",2650,2004,7
"12670",49,"Vescovi, Giovanni",2648,2004,7
"12671",50,"Movsesian, Sergei",2646,2004,7
"12672",51,"Almasi, Zoltan",2644,2004,7
"12673",52,"McShane, Luke J.",2643,2004,7
"12674",53,"Vaganian, Rafael A",2642,2004,7
"12675",54,"Kasimdzhanov, Rustam",2640,2004,7
"12676",55,"Moiseenko, Alexander",2640,2004,7
"12677",56,"Volokitin, Andrei",2638,2004,7
"12678",57,"Fressinet, Laurent",2637,2004,7
"12679",58,"Epishin, Vladimir",2635,2004,7
"12680",59,"Hansen, Curt",2635,2004,7
"12681",60,"Lputian, Smbat G",2634,2004,7
"12682",61,"Macieja, Bartlomiej",2633,2004,7
"12683",62,"Iordachescu, Viorel",2633,2004,7
"12684",63,"Krasenkow, Michal",2632,2004,7
"12685",64,"Seirawan, Yasser",2631,2004,7
"12686",65,"Miladinovic, Igor",2630,2004,7
"12687",66,"Kozul, Zdenko",2630,2004,7
"12688",67,"Dominguez, Lenier",2629,2004,7
"12689",68,"Tregubov, Pavel V.",2628,2004,7
"12690",69,"Bruzon, Lazaro",2628,2004,7
"12691",70,"Hjartarson, Johann",2628,2004,7
"12692",71,"Vladimirov, Evgeny",2628,2004,7
"12693",72,"Filippov, Valerij",2627,2004,7
"12694",73,"Georgiev, Kiril",2626,2004,7
"12695",74,"Sadvakasov, Darmen",2626,2004,7
"12696",75,"Volkov, Sergey",2625,2004,7
"12697",76,"Huebner, Robert Dr.",2624,2004,7
"12698",77,"Dautov, Rustem",2624,2004,7
"12699",78,"Goldin, Alexander",2624,2004,7
"12700",79,"Piket, Jeroen",2624,2004,7
"12701",80,"Kaidanov, Gregory S",2621,2004,7
"12702",81,"Smirnov, Pavel",2620,2004,7
"12703",82,"Bu, Xiangzhi",2620,2004,7
"12704",83,"Fedorov, Alexei",2620,2004,7
"12705",84,"Rozentalis, Eduardas",2619,2004,7
"12706",85,"Gyimesi, Zoltan",2618,2004,7
"12707",86,"Kobalia, Mikhail",2618,2004,7
"12708",87,"Illescas Cordoba, Miguel",2618,2004,7
"12709",88,"Sargissian, Gabriel",2617,2004,7
"12710",89,"Sadler, Matthew",2617,2004,7
"12711",90,"Xu, Jun",2617,2004,7
"12712",91,"Navara, David",2616,2004,7
"12713",92,"Miroshnichenko, Evgenij",2615,2004,7
"12714",93,"Jobava, Baadur",2615,2004,7
"12715",94,"Tkachiev, Vladislav",2615,2004,7
"12716",95,"Berkes, Ferenc",2614,2004,7
"12717",96,"Eljanov, Pavel",2613,2004,7
"12718",97,"Kempinski, Robert",2612,2004,7
"12719",98,"Gustafsson, Jan",2611,2004,7
"12720",99,"Timofeev, Artyom",2611,2004,7
"12721",100,"Lastin, Alexander",2611,2004,7
"12722",1,"Kasparov, Garry",2817,2004,4
"12723",2,"Anand, Viswanathan",2774,2004,4
"12724",3,"Kramnik, Vladimir",2764,2004,4
"12725",4,"Leko, Peter",2741,2004,4
"12726",5,"Topalov, Veselin",2737,2004,4
"12727",6,"Svidler, Peter",2733,2004,4
"12728",7,"Morozevich, Alexander",2732,2004,4
"12729",8,"Adams, Michael",2731,2004,4
"12730",9,"Polgar, Judit",2728,2004,4
"12731",10,"Ponomariov, Ruslan",2722,2004,4
"12732",11,"Grischuk, Alexander",2719,2004,4
"12733",12,"Ivanchuk, Vassily",2716,2004,4
"12734",13,"Gelfand, Boris",2714,2004,4
"12735",14,"Shirov, Alexei",2713,2004,4
"12736",15,"Short, Nigel D.",2712,2004,4
"12737",16,"Bareev, Evgeny",2711,2004,4
"12738",17,"Malakhov, Vladimir",2695,2004,4
"12739",18,"Nisipeanu, Liviu-Dieter",2692,2004,4
"12740",19,"Sokolov, Ivan",2690,2004,4
"12741",20,"Dreev, Alexey",2689,2004,4
"12742",21,"Akopian, Vladimir",2689,2004,4
"12743",22,"Karpov, Anatoly",2682,2004,4
"12744",23,"Ye, Jiangchuan",2681,2004,4
"12745",24,"Milov, Vadim",2680,2004,4
"12746",25,"Lautier, Joel",2680,2004,4
"12747",26,"Azmaiparashvili, Zurab",2679,2004,4
"12748",27,"Bacrot, Etienne",2675,2004,4
"12749",28,"Smirin, Ilia",2675,2004,4
"12750",29,"Gurevich, Mikhail",2672,2004,4
"12751",30,"Rublevsky, Sergei",2671,2004,4
"12752",31,"Radjabov, Teimour",2670,2004,4
"12753",32,"Khalifman, Alexander",2668,2004,4
"12754",33,"Aleksandrov, Aleksej",2668,2004,4
"12755",34,"Beliavsky, Alexander G",2667,2004,4
"12756",35,"Vallejo Pons, Francisco",2666,2004,4
"12757",36,"Bologan, Viktor",2665,2004,4
"12758",37,"Sakaev, Konstantin",2665,2004,4
"12759",38,"Sutovsky, Emil",2661,2004,4
"12760",39,"Sasikiran, Krishnan",2659,2004,4
"12761",40,"Mamedyarov, Shakhriyar",2657,2004,4
"12762",41,"Graf, Alexander",2656,2004,4
"12763",42,"McShane, Luke J.",2656,2004,4
"12764",43,"Zvjaginsev, Vadim",2654,2004,4
"12765",44,"Kasimdzhanov, Rustam",2652,2004,4
"12766",45,"Onischuk, Alexander",2652,2004,4
"12767",46,"Van Wely, Loek",2651,2004,4
"12768",47,"Motylev, Alexander",2649,2004,4
"12769",48,"Vescovi, Giovanni",2648,2004,4
"12770",49,"Nikolic, Predrag",2648,2004,4
"12771",50,"Movsesian, Sergei",2647,2004,4
"12772",51,"Aronian, Levon",2645,2004,4
"12773",52,"Hjartarson, Johann",2640,2004,4
"12774",53,"Filippov, Valerij",2639,2004,4
"12775",54,"Vaganian, Rafael A",2639,2004,4
"12776",55,"Fressinet, Laurent",2638,2004,4
"12777",56,"Georgiev, Kiril",2637,2004,4
"12778",57,"Tregubov, Pavel V.",2636,2004,4
"12779",58,"Tkachiev, Vladislav",2635,2004,4
"12780",59,"Hansen, Curt",2635,2004,4
"12781",60,"Lputian, Smbat G",2634,2004,4
"12782",61,"Zhang, Zhong",2633,2004,4
"12783",62,"Macieja, Bartlomiej",2633,2004,4
"12784",63,"Moiseenko, Alexander",2631,2004,4
"12785",64,"Almasi, Zoltan",2631,2004,4
"12786",65,"Kobalia, Mikhail",2630,2004,4
"12787",66,"Volkov, Sergey",2629,2004,4
"12788",67,"Nielsen, Peter Heine",2628,2004,4
"12789",68,"Iordachescu, Viorel",2627,2004,4
"12790",69,"Kozul, Zdenko",2627,2004,4
"12791",70,"Sadvakasov, Darmen",2626,2004,4
"12792",71,"Sadler, Matthew",2626,2004,4
"12793",72,"Shabalov, Alexander",2624,2004,4
"12794",73,"Piket, Jeroen",2624,2004,4
"12795",74,"Illescas Cordoba, Miguel",2623,2004,4
"12796",75,"Lastin, Alexander",2622,2004,4
"12797",76,"Bu, Xiangzhi",2621,2004,4
"12798",77,"Kaidanov, Gregory S",2621,2004,4
"12799",78,"Seirawan, Yasser",2621,2004,4
"12800",79,"Vladimirov, Evgeny",2621,2004,4
"12801",80,"Avrukh, Boris",2620,2004,4
"12802",81,"Rozentalis, Eduardas",2619,2004,4
"12803",82,"Nunn, John D.M.",2617,2004,4
"12804",83,"Alekseev, Evgeny",2616,2004,4
"12805",84,"Fedorov, Alexei",2616,2004,4
"12806",85,"Dautov, Rustem",2616,2004,4
"12807",86,"Jobava, Baadur",2616,2004,4
"12808",87,"Baklan, Vladimir",2615,2004,4
"12809",88,"Miladinovic, Igor",2614,2004,4
"12810",89,"Sargissian, Gabriel",2614,2004,4
"12811",90,"Berkes, Ferenc",2613,2004,4
"12812",91,"Dvoirys, Semen I.",2612,2004,4
"12813",92,"Dominguez, Lenier",2612,2004,4
"12814",93,"Giorgadze, Giorgi",2612,2004,4
"12815",94,"Goldin, Alexander",2611,2004,4
"12816",95,"Epishin, Vladimir",2610,2004,4
"12817",96,"Hodgson, Julian M.",2609,2004,4
"12818",97,"Krasenkow, Michal",2609,2004,4
"12819",98,"Xu, Jun",2608,2004,4
"12820",99,"Kotronias, Vasilios",2607,2004,4
"12821",100,"Najer, Evgeniy",2606,2004,4
"12822",1,"Kasparov, Garry",2831,2004,1
"12823",2,"Kramnik, Vladimir",2777,2004,1
"12824",3,"Anand, Viswanathan",2766,2004,1
"12825",4,"Svidler, Peter",2747,2004,1
"12826",5,"Shirov, Alexei",2736,2004,1
"12827",6,"Topalov, Veselin",2735,2004,1
"12828",7,"Morozevich, Alexander",2732,2004,1
"12829",8,"Polgar, Judit (GM)",2728,2004,1
"12830",9,"Ponomariov, Ruslan",2722,2004,1
"12831",10,"Leko, Peter",2722,2004,1
"12832",11,"Adams, Michael",2720,2004,1
"12833",12,"Grischuk, Alexander",2719,2004,1
"12834",13,"Ivanchuk, Vassily",2716,2004,1
"12835",14,"Bareev, Evgeny",2714,2004,1
"12836",15,"Gelfand, Boris",2709,2004,1
"12837",16,"Sokolov, Ivan",2706,2004,1
"12838",17,"Short, Nigel D.",2702,2004,1
"12839",18,"Malakhov, Vladimir",2700,2004,1
"12840",19,"Akopian, Vladimir",2693,2004,1
"12841",20,"Dreev, Alexey",2682,2004,1
"12842",21,"Karpov, Anatoly",2682,2004,1
"12843",22,"Ye, Jiangchuan",2681,2004,1
"12844",23,"Bologan, Viktor",2679,2004,1
"12845",24,"Aleksandrov, Aleksej",2679,2004,1
"12846",25,"Azmaiparashvili, Zurab",2679,2004,1
"12847",26,"Nisipeanu, Liviu-Dieter",2678,2004,1
"12848",27,"Lautier, Joel",2676,2004,1
"12849",28,"Khalifman, Alexander",2674,2004,1
"12850",29,"Smirin, Ilia",2670,2004,1
"12851",30,"Beliavsky, Alexander G",2667,2004,1
"12852",31,"Sutovsky, Emil",2666,2004,1
"12853",32,"Bacrot, Etienne",2664,2004,1
"12854",33,"Vallejo Pons, Francisco",2663,2004,1
"12855",34,"Sakaev, Konstantin",2656,2004,1
"12856",35,"Radjabov, Teimour",2656,2004,1
"12857",36,"Gurevich, Mikhail",2656,2004,1
"12858",37,"Rublevsky, Sergei",2655,2004,1
"12859",38,"Zvjaginsev, Vadim",2654,2004,1
"12860",39,"Sasikiran, Krishnan",2654,2004,1
"12861",40,"Macieja, Bartlomiej",2653,2004,1
"12862",41,"Kasimdzhanov, Rustam",2652,2004,1
"12863",42,"Onischuk, Alexander",2652,2004,1
"12864",43,"McShane, Luke J.",2651,2004,1
"12865",44,"Nikolic, Predrag",2648,2004,1
"12866",45,"Aronian, Levon",2648,2004,1
"12867",46,"Mamedyarov, Shakhriyaz",2646,2004,1
"12868",47,"Zhang, Zhong",2644,2004,1
"12869",48,"Kobalia, Mikhail",2643,2004,1
"12870",49,"Tkachiev, Vladislav",2642,2004,1
"12871",50,"Motylev, Alexander",2640,2004,1
"12872",51,"Hjartarson, Johann",2640,2004,1
"12873",52,"Movsesian, Sergei",2639,2004,1
"12874",53,"Nielsen, Peter Heine",2638,2004,1
"12875",54,"Georgiev, Kiril",2637,2004,1
"12876",55,"Fressinet, Laurent",2636,2004,1
"12877",56,"Hansen, Curt",2635,2004,1
"12878",57,"Iordachescu, Viorel",2634,2004,1
"12879",58,"Lputian, Smbat G",2634,2004,1
"12880",59,"Epishin, Vladimir",2633,2004,1
"12881",60,"Almasi, Zoltan",2633,2004,1
"12882",61,"Vescovi, Giovanni",2633,2004,1
"12883",62,"Milov, Vadim",2632,2004,1
"12884",63,"Volkov, Sergey",2630,2004,1
"12885",64,"Graf, Alexander",2629,2004,1
"12886",65,"Tregubov, Pavel V.",2628,2004,1
"12887",66,"Sadler, Matthew",2626,2004,1
"12888",67,"Rozentalis, Eduardas",2625,2004,1
"12889",68,"Lastin, Alexander",2625,2004,1
"12890",69,"Moiseenko, Alexander",2625,2004,1
"12891",70,"Delchev, Aleksander",2624,2004,1
"12892",71,"Piket, Jeroen",2624,2004,1
"12893",72,"Shabalov, Alexander",2623,2004,1
"12894",73,"Kaidanov, Gregory S",2623,2004,1
"12895",74,"Vaganian, Rafael A",2623,2004,1
"12896",75,"Vladimirov, Evgeny",2621,2004,1
"12897",76,"Seirawan, Yasser",2621,2004,1
"12898",77,"Avrukh, Boris",2620,2004,1
"12899",78,"Sargissian, Gabriel",2618,2004,1
"12900",79,"Van Wely, Loek",2617,2004,1
"12901",80,"Nunn, John D.M.",2617,2004,1
"12902",81,"Jobava, Baadur",2616,2004,1
"12903",82,"Agrest, Evgenij",2616,2004,1
"12904",83,"Illescas Cordoba, Miguel",2616,2004,1
"12905",84,"Dautov, Rustem",2616,2004,1
"12906",85,"Goldin, Alexander",2616,2004,1
"12907",86,"Pavasovic, Dusko",2615,2004,1
"12908",87,"Giorgadze, Giorgi",2612,2004,1
"12909",88,"Khenkin, Igor",2611,2004,1
"12910",89,"Sadvakasov, Darmen",2611,2004,1
"12911",90,"Krasenkow, Michal",2609,2004,1
"12912",91,"Alekseev, Evgeny",2609,2004,1
"12913",92,"Filippov, Valerij",2609,2004,1
"12914",93,"Smirnov, Pavel",2609,2004,1
"12915",94,"Hodgson, Julian M.",2609,2004,1
"12916",95,"Xu, Jun",2608,2004,1
"12917",96,"Dorfman, Josif D",2608,2004,1
"12918",97,"Kharlov, Andrei",2607,2004,1
"12919",98,"Galkin, Alexander",2607,2004,1
"12920",99,"Baklan, Vladimir",2606,2004,1
"12921",100,"Inarkiev, Ernesto",2606,2004,1
"12922",1,"Kasparov, Garry",2830,2003,10
"12923",2,"Kramnik, Vladimir",2777,2003,10
"12924",3,"Anand, Viswanathan",2766,2003,10
"12925",4,"Bareev, Evgeny",2739,2003,10
"12926",5,"Shirov, Alexei",2737,2003,10
"12927",6,"Topalov, Veselin",2735,2003,10
"12928",7,"Grischuk, Alexander",2732,2003,10
"12929",8,"Adams, Michael",2725,2003,10
"12930",9,"Svidler, Peter",2723,2003,10
"12931",10,"Leko, Peter",2722,2003,10
"12932",11,"Polgar, Judit (GM)",2722,2003,10
"12933",12,"Ponomariov, Ruslan",2718,2003,10
"12934",13,"Ivanchuk, Vassily",2710,2003,10
"12935",14,"Dreev, Alexey",2705,2003,10
"12936",15,"Gelfand, Boris",2703,2003,10
"12937",16,"Morozevich, Alexander",2702,2003,10
"12938",17,"Short, Nigel D.",2701,2003,10
"12939",18,"Malakhov, Vladimir",2696,2003,10
"12940",19,"Sokolov, Ivan",2695,2003,10
"12941",20,"Azmaiparashvili, Zurab",2693,2003,10
"12942",21,"Karpov, Anatoly",2693,2003,10
"12943",22,"Akopian, Vladimir",2684,2003,10
"12944",23,"Ye, Jiangchuan",2681,2003,10
"12945",24,"Sasikiran, Krishnan",2679,2003,10
"12946",25,"Nisipeanu, Liviu-Dieter",2678,2003,10
"12947",26,"Khalifman, Alexander",2678,2003,10
"12948",27,"Bologan, Viktor",2673,2003,10
"12949",28,"Rublevsky, Sergei",2672,2003,10
"12950",29,"Smirin, Ilia",2670,2003,10
"12951",30,"Kasimdzhanov, Rustam",2669,2003,10
"12952",31,"Beliavsky, Alexander G",2667,2003,10
"12953",32,"Lautier, Joel",2666,2003,10
"12954",33,"Bacrot, Etienne",2664,2003,10
"12955",34,"Aleksandrov, Aleksej",2664,2003,10
"12956",35,"Vallejo Pons, Francisco",2662,2003,10
"12957",36,"Onischuk, Alexander",2661,2003,10
"12958",37,"Epishin, Vladimir",2658,2003,10
"12959",38,"Sakaev, Konstantin",2657,2003,10
"12960",39,"Gurevich, Mikhail",2656,2003,10
"12961",40,"Kobalia, Mikhail",2656,2003,10
"12962",41,"Van Wely, Loek",2654,2003,10
"12963",42,"Fressinet, Laurent",2654,2003,10
"12964",43,"Zvjaginsev, Vadim",2653,2003,10
"12965",44,"Georgiev, Kiril",2651,2003,10
"12966",45,"Radjabov, Teimour",2650,2003,10
"12967",46,"McShane, Luke J.",2649,2003,10
"12968",47,"Aronian, Levon",2649,2003,10
"12969",48,"Nikolic, Predrag",2647,2003,10
"12970",49,"Sutovsky, Emil",2646,2003,10
"12971",50,"Graf, Alexander",2646,2003,10
"12972",51,"Tkachiev, Vladislav",2645,2003,10
"12973",52,"Movsesian, Sergei",2645,2003,10
"12974",53,"Hjartarson, Johann",2640,2003,10
"12975",54,"Zhang, Zhong",2639,2003,10
"12976",55,"Macieja, Bartlomiej",2635,2003,10
"12977",56,"Tregubov, Pavel V.",2635,2003,10
"12978",57,"Lastin, Alexander",2634,2003,10
"12979",58,"Motylev, Alexander",2634,2003,10
"12980",59,"Rozentalis, Eduardas",2633,2003,10
"12981",60,"Vescovi, Giovanni",2633,2003,10
"12982",61,"Almasi, Zoltan",2631,2003,10
"12983",62,"Lputian, Smbat G",2630,2003,10
"12984",63,"Filippov, Valerij",2630,2003,10
"12985",64,"Goldin, Alexander",2629,2003,10
"12986",65,"Smirnov, Pavel",2629,2003,10
"12987",66,"Khenkin, Igor",2627,2003,10
"12988",67,"Kotronias, Vasilios",2626,2003,10
"12989",68,"Nielsen, Peter Heine",2626,2003,10
"12990",69,"Sadler, Matthew",2626,2003,10
"12991",70,"Kaidanov, Gregory S",2624,2003,10
"12992",71,"Piket, Jeroen",2624,2003,10
"12993",72,"Granda Zuniga, Julio E",2623,2003,10
"12994",73,"Vaganian, Rafael A",2623,2003,10
"12995",74,"Seirawan, Yasser",2621,2003,10
"12996",75,"Volkov, Sergey",2620,2003,10
"12997",76,"Moiseenko, Alexander",2618,2003,10
"12998",77,"Nunn, John D.M.",2617,2003,10
"12999",78,"Berkes, Ferenc",2616,2003,10
"13000",79,"Hansen, Curt",2616,2003,10
"13001",80,"Vladimirov, Evgeny",2614,2003,10
"13002",81,"Sargissian, Gabriel",2614,2003,10
"13003",82,"Lutz, Christopher",2613,2003,10
"13004",83,"Alekseev, Evgeny",2613,2003,10
"13005",84,"Giorgadze, Giorgi",2612,2003,10
"13006",85,"Iordachescu, Viorel",2611,2003,10
"13007",86,"Dautov, Rustem",2610,2003,10
"13008",87,"Kazhgaleyev, Murtas",2610,2003,10
"13009",88,"Markowski, Tomasz",2610,2003,10
"13010",89,"Avrukh, Boris",2609,2003,10
"13011",90,"Van Den Doel, Erik",2609,2003,10
"13012",91,"Hodgson, Julian M.",2609,2003,10
"13013",92,"Dorfman, Josif D",2608,2003,10
"13014",93,"Xu, Jun",2608,2003,10
"13015",94,"Najer, Evgeniy",2608,2003,10
"13016",95,"Navara, David",2607,2003,10
"13017",96,"Dominguez, Lenier",2607,2003,10
"13018",97,"Eingorn, Vereslav S",2607,2003,10
"13019",98,"Galkin, Alexander",2607,2003,10
"13020",99,"Bu, Xiangzhi",2606,2003,10
"13021",100,"Jobava, Baadur",2605,2003,10
"13022",1,"Kasparov, Garry",2830,2003,7
"13023",2,"Kramnik, Vladimir",2785,2003,7
"13024",3,"Anand, Viswanathan",2774,2003,7
"13025",4,"Leko, Peter",2739,2003,7
"13026",5,"Topalov, Veselin",2735,2003,7
"13027",6,"Grischuk, Alexander",2732,2003,7
"13028",7,"Shirov, Alexei",2732,2003,7
"13029",8,"Svidler, Peter",2723,2003,7
"13030",9,"Bareev, Evgeny",2721,2003,7
"13031",10,"Adams, Michael",2719,2003,7
"13032",11,"Polgar, Judit (GM)",2718,2003,7
"13033",12,"Ponomariov, Ruslan",2718,2003,7
"13034",13,"Ivanchuk, Vassily",2710,2003,7
"13035",14,"Akopian, Vladimir",2703,2003,7
"13036",15,"Azmaiparashvili, Zurab",2702,2003,7
"13037",16,"Short, Nigel D.",2701,2003,7
"13038",17,"Dreev, Alexey",2698,2003,7
"13039",18,"Malakhov, Vladimir",2696,2003,7
"13040",19,"Gelfand, Boris",2695,2003,7
"13041",20,"Sokolov, Ivan",2693,2003,7
"13042",21,"Karpov, Anatoly",2693,2003,7
"13043",22,"Ye, Jiangchuan",2683,2003,7
"13044",23,"Morozevich, Alexander",2679,2003,7
"13045",24,"Khalifman, Alexander",2678,2003,7
"13046",25,"Lautier, Joel",2677,2003,7
"13047",26,"Rublevsky, Sergei",2672,2003,7
"13048",27,"Beliavsky, Alexander G",2668,2003,7
"13049",28,"Nisipeanu, Liviu-Dieter",2666,2003,7
"13050",29,"Kasimdzhanov, Rustam",2664,2003,7
"13051",30,"Vallejo Pons, Francisco",2662,2003,7
"13052",31,"Van Wely, Loek",2661,2003,7
"13053",32,"Aleksandrov, Aleksej",2659,2003,7
"13054",33,"Zhang, Zhong",2658,2003,7
"13055",34,"Onischuk, Alexander",2657,2003,7
"13056",35,"Smirin, Ilia",2656,2003,7
"13057",36,"Kobalia, Mikhail",2656,2003,7
"13058",37,"Almasi, Zoltan",2655,2003,7
"13059",38,"Sakaev, Konstantin",2655,2003,7
"13060",39,"Tkachiev, Vladislav",2654,2003,7
"13061",40,"Sasikiran, Krishnan",2654,2003,7
"13062",41,"Zvjaginsev, Vadim",2653,2003,7
"13063",42,"Bologan, Viktor",2650,2003,7
"13064",43,"Nikolic, Predrag",2649,2003,7
"13065",44,"Aronian, Levon",2649,2003,7
"13066",45,"Radjabov, Teimour",2648,2003,7
"13067",46,"Movsesian, Sergei",2647,2003,7
"13068",47,"Bacrot, Etienne",2645,2003,7
"13069",48,"Gurevich, Mikhail",2644,2003,7
"13070",49,"Graf, Alexander",2643,2003,7
"13071",50,"Epishin, Vladimir",2642,2003,7
"13072",51,"Granda Zuniga, Julio E",2641,2003,7
"13073",52,"Fressinet, Laurent",2640,2003,7
"13074",53,"Hjartarson, Johann",2640,2003,7
"13075",54,"Sutovsky, Emil",2639,2003,7
"13076",55,"Khenkin, Igor",2638,2003,7
"13077",56,"Kaidanov, Gregory S",2638,2003,7
"13078",57,"Georgiev, Kiril",2637,2003,7
"13079",58,"Nielsen, Peter Heine",2636,2003,7
"13080",59,"Tregubov, Pavel V.",2635,2003,7
"13081",60,"Motylev, Alexander",2634,2003,7
"13082",61,"Lastin, Alexander",2634,2003,7
"13083",62,"Piket, Jeroen",2632,2003,7
"13084",63,"Lutz, Christopher",2631,2003,7
"13085",64,"Filippov, Valerij",2630,2003,7
"13086",65,"Smirnov, Pavel",2629,2003,7
"13087",66,"Korchnoi, Viktor",2628,2003,7
"13088",67,"Macieja, Bartlomiej",2627,2003,7
"13089",68,"Sadler, Matthew",2626,2003,7
"13090",69,"Xu, Jun",2626,2003,7
"13091",70,"Seirawan, Yasser",2626,2003,7
"13092",71,"Vaganian, Rafael A",2623,2003,7
"13093",72,"Lputian, Smbat G",2623,2003,7
"13094",73,"Volkov, Sergey",2620,2003,7
"13095",74,"McShane, Luke J.",2619,2003,7
"13096",75,"Hansen, Curt",2618,2003,7
"13097",76,"Moiseenko, Alexander",2618,2003,7
"13098",77,"Vescovi, Giovanni",2618,2003,7
"13099",78,"Nunn, John D.M.",2617,2003,7
"13100",79,"Rozentalis, Eduardas",2616,2003,7
"13101",80,"Van Den Doel, Erik",2615,2003,7
"13102",81,"Landa, Konstantin",2614,2003,7
"13103",82,"Bruzon, Lazaro",2614,2003,7
"13104",83,"Tiviakov, Sergei",2613,2003,7
"13105",84,"Alekseev, Evgeny",2613,2003,7
"13106",85,"Giorgadze, Giorgi",2612,2003,7
"13107",86,"Eingorn, Vereslav S",2611,2003,7
"13108",87,"Markowski, Tomasz",2610,2003,7
"13109",88,"Dautov, Rustem",2610,2003,7
"13110",89,"Dominguez, Lenier",2610,2003,7
"13111",90,"Kazhgaleyev, Murtas",2610,2003,7
"13112",91,"Miladinovic, Igor",2609,2003,7
"13113",92,"Hodgson, Julian M.",2609,2003,7
"13114",93,"Najer, Evgeniy",2608,2003,7
"13115",94,"Chuchelov, Vladimir",2608,2003,7
"13116",95,"Navara, David",2608,2003,7
"13117",96,"Goldin, Alexander",2608,2003,7
"13118",97,"Galkin, Alexander",2607,2003,7
"13119",98,"Dorfman, Josif D",2607,2003,7
"13120",99,"Iordachescu, Viorel",2606,2003,7
"13121",100,"Acs, Peter",2606,2003,7
"13122",101,"Vladimirov, Evgeny",2606,2003,7
"13123",1,"Kasparov, Garry",2830,2003,4
"13124",2,"Kramnik, Vladimir",2789,2003,4
"13125",3,"Anand, Viswanathan",2764,2003,4
"13126",4,"Leko, Peter",2746,2003,4
"13127",5,"Shirov, Alexei",2735,2003,4
"13128",6,"Topalov, Veselin",2735,2003,4
"13129",7,"Bareev, Evgeny",2734,2003,4
"13130",8,"Adams, Michael",2723,2003,4
"13131",9,"Ponomariov, Ruslan",2718,2003,4
"13132",10,"Polgar, Judit (GM)",2715,2003,4
"13133",11,"Svidler, Peter",2713,2003,4
"13134",12,"Ivanchuk, Vassily",2704,2003,4
"13135",13,"Akopian, Vladimir",2703,2003,4
"13136",14,"Khalifman, Alexander",2702,2003,4
"13137",15,"Grischuk, Alexander",2701,2003,4
"13138",16,"Gelfand, Boris",2700,2003,4
"13139",17,"Dreev, Alexey",2695,2003,4
"13140",18,"Short, Nigel D.",2686,2003,4
"13141",19,"Karpov, Anatoly",2686,2003,4
"13142",20,"Ye, Jiangchuan",2684,2003,4
"13143",21,"Kasimdzhanov, Rustam",2680,2003,4
"13144",22,"Morozevich, Alexander",2678,2003,4
"13145",23,"Azmaiparashvili, Zurab",2678,2003,4
"13146",24,"Sokolov, Ivan",2677,2003,4
"13147",25,"Almasi, Zoltan",2676,2003,4
"13148",26,"Van Wely, Loek",2675,2003,4
"13149",27,"Malakhov, Vladimir",2672,2003,4
"13150",28,"Rublevsky, Sergei",2670,2003,4
"13151",29,"Zhang, Zhong",2666,2003,4
"13152",30,"Lautier, Joel",2666,2003,4
"13153",31,"Sakaev, Konstantin",2664,2003,4
"13154",32,"Zvjaginsev, Vadim",2664,2003,4
"13155",33,"Bologan, Viktor",2663,2003,4
"13156",34,"Smirin, Ilia",2662,2003,4
"13157",35,"Movsesian, Sergei",2659,2003,4
"13158",36,"Sasikiran, Krishnan",2658,2003,4
"13159",37,"Bacrot, Etienne",2654,2003,4
"13160",38,"Vaganian, Rafael A",2653,2003,4
"13161",39,"Sutovsky, Emil",2652,2003,4
"13162",40,"Aleksandrov, Aleksej",2650,2003,4
"13163",41,"Beliavsky, Alexander G",2649,2003,4
"13164",42,"Onischuk, Alexander",2647,2003,4
"13165",43,"Georgiev, Kiril",2647,2003,4
"13166",44,"Piket, Jeroen",2646,2003,4
"13167",45,"Vallejo Pons, Francisco",2645,2003,4
"13168",46,"Radjabov, Teimour",2644,2003,4
"13169",47,"Khenkin, Igor",2644,2003,4
"13170",48,"Tkachiev, Vladislav",2643,2003,4
"13171",49,"Landa, Konstantin",2643,2003,4
"13172",50,"Nikolic, Predrag",2643,2003,4
"13173",51,"Kaidanov, Gregory S",2640,2003,4
"13174",52,"Lutz, Christopher",2640,2003,4
"13175",53,"Kobalia, Mikhail",2639,2003,4
"13176",54,"Lputian, Smbat G",2638,2003,4
"13177",55,"Gurevich, Mikhail",2635,2003,4
"13178",56,"Macieja, Bartlomiej",2634,2003,4
"13179",57,"Motylev, Alexander",2634,2003,4
"13180",58,"Volkov, Sergey",2634,2003,4
"13181",59,"Tregubov, Pavel V.",2632,2003,4
"13182",60,"Korchnoi, Viktor",2632,2003,4
"13183",61,"Lastin, Alexander",2632,2003,4
"13184",62,"Graf, Alexander",2630,2003,4
